  32209,     1.0210834,      2
  32210,     1.0211898,      1
  32211,     1.0212961,      2
  32212,     1.0214025,      2
  32213,     1.0215089,      1
  32215,     1.0217217,      1
  32216,     1.0218281,      1
  32217,     1.0219345,      3
  32220,     1.0222537,      1
  32222,     1.0224665,      1
  32223,     1.0225730,      1
  32227,     1.0229988,      2
  32230,     1.0233182,      2
  32235,     1.0238506,      2
  32236,     1.0239571,      3
  32240,     1.0243832,      1
  32242,     1.0245963,      1
  32243,     1.0247028,      1
  32244,     1.0248094,      1
  32245,     1.0249160,      1
  32251,     1.0255554,      1
  32271,     1.0276884,      1
  32272,     1.0277951,      1
  32278,     1.0284354,      1
  32287,     1.0293964,      1
  32291,     1.0298236,      1
  32297,     1.0304646,      1
  32300,     1.0307851,      1
  32393,     1.0407475,      1
  32416,     1.0432187,      1
  32624,     1.0657000,      1
  32640,     1.0674392,      1
  32661,     1.0697241,      1
  32672,     1.0709220,      1
  32709,     1.0749560,      1
  32770,     1.0816232,      1
  32789,     1.0837041,      1
  32807,     1.0856773,      1
  33047,     1.1121584,      1
  33101,     1.1181606,      1
  33154,     1.1240674,      1
  33353,     1.1463845,      1
  33748,     1.1913321,      1
  33879,     1.2064297,      1
  33989,     1.2191804,      1
  33990,     1.2192967,      1
  34031,     1.2240666,      1
  34040,     1.2251149,      1
  34042,     1.2253479,      1
  34089,     1.2308302,      1
  34108,     1.2330499,      1
  34114,     1.2337513,      1
  34119,     1.2343359,      1
  34261,     1.2509974,      1
  34262,     1.2511151,      1
  34325,     1.2585433,      1
  34341,     1.2604333,      1
  34342,     1.2605514,      1
  34359,     1.2625612,      1
  34394,     1.2667041,      1
  34406,     1.2681261,      1
  34423,     1.2701419,      1
  34447,     1.2729905,      1
  34465,     1.2751290,      1
  34466,     1.2752479,      1
  34542,     1.2842974,      1
  34564,     1.2869230,      1
  34583,     1.2891927,      1
  34593,     1.2903881,      1
  34605,     1.2918233,      1
  34630,     1.2948159,      1
  34632,     1.2950554,      1
  34721,     1.3057380,      1
  34734,     1.3073021,      1
  34738,     1.3077835,      1
  34753,     1.3095897,      1
  34756,     1.3099510,      1
  34804,     1.3157400,      1
  34807,     1.3161022,      1
  34815,     1.3170684,      1
  34816,     1.3171892,      1
  34885,     1.3255377,      1
  34889,     1.3260225,      1
  35037,     1.3440216,      1
  35242,     1.3691534,      1
  35250,     1.3701388,      1
  35287,     1.3747012,      1
  35321,     1.3789004,      1
  35331,     1.3801367,      1
  35345,     1.3818684,      1
  35348,     1.3822396,      1
  35352,     1.3827346,      1
  35371,     1.3850873,      1
  35373,     1.3853351,      1
  35671,     1.4224994,      1
  35775,     1.4355853,      1
  35903,     1.4517733,      1
  35961,     1.4591384,      1
  35982,     1.4618096,      1
  36249,     1.4959857,      1
  36387,     1.5138045,      1
  36553,     1.5353786,      1
  37882,     1.7136038,      1
  38434,     1.7905055,      1
  38445,     1.7920551,      1
  39119,     1.8882830,      1
  39466,     1.9388059,      1
  39727,     1.9772468,      1
  40066,     2.0277392,      1
  40068,     2.0280389,      2
  40069,     2.0281888,      4
  40070,     2.0283388,      4
  40071,     2.0284887,      4
  40072,     2.0286386,      2
  40073,     2.0287885,      8
  40074,     2.0289384,      5
  40075,     2.0290883,      4
  40076,     2.0292383,      6
  40077,     2.0293882,      6
  40078,     2.0295382,      1
  40079,     2.0296881,      3
  40080,     2.0298381,      1
  40082,     2.0301380,      1
  40101,     2.0329885,      1
  40314,     2.0650807,      2
  40550,     2.1009318,      1
  40868,     2.1497276,      1
  41034,     2.1754222,      1
  41199,     2.2011132,      1
  41236,     2.2068949,      1
  41658,     2.2733742,      1
  42151,     2.3522879,      1
  42311,     2.3781882,      1
  42408,     2.3939593,      1
  42721,     2.4452050,      1
  43048,     2.4993225,      1
  43590,     2.5903264,      1
  44268,     2.7064563,      1
  44483,     2.7438139,      1
  44521,     2.7504432,      1
  44669,     2.7763391,      1
  44727,     2.7865206,      1
  44777,     2.7953127,      1
  45091,     2.8508436,      1
  45328,     2.8931188,      1
  45594,     2.9409375,      1
  45805,     2.9791476,      1
  46126,     3.0377507,      1
  46127,     3.0379341,      1
  46129,     3.0383010,      1
  46130,     3.0384845,      1
  46132,     3.0388515,      1
  46133,     3.0390350,      1
  46135,     3.0394020,      1
  46136,     3.0395855,      2
  46140,     3.0403195,      1
  46170,     3.0458280,      1
  46924,     3.1859101,      1
  48892,     3.5663727,      1
  49802,     3.7495518,      1
  50409,     3.8742888,      1
  50760,     3.9473498,      1
  51437,     4.0901955,      1
  52548,     4.3301165,      1
  54184,     4.6958589,      1
  55043,     4.8938321,      1
  57282,     5.4290652,      1
  57383,     5.4538639,      1
  58421,     5.7119999,      1
  58820,     5.8128137,      1
  59646,     6.0243184,      1
  59676,     6.0320713,      1
  59696,     6.0372427,      1
  60464,     6.2374994,      1
  61441,     6.4969751,      1
  61638,     6.5499357,      1
  61740,     6.5774414,      1
  63405,     7.0345806,      1
  63406,     7.0348598,      1
  63409,     7.0356973,      1
  63410,     7.0359765,      1
  63411,     7.0362557,      1
  63416,     7.0376518,      3
  63424,     7.0398858,      1
  63428,     7.0410030,      1
  63472,     7.0532974,      1
  63503,     7.0619658,      1
  63557,     7.0770784,      1
  64114,     7.2339042,      1
  64211,     7.2613907,      1
  65163,     7.5339209,      1
  68196,     8.4356581,      1
  68890,     8.6491544,      1
  72091,     9.6684155,      1
  73198,    10.0341147,      1
  73200,    10.0347816,      1
  73209,    10.0377826,      1
  73912,    10.2735869,      1
  74299,    10.4045651,      1
  75500,    10.8163197,      1
  75528,    10.8260146,      1
  75632,    10.8620623,      1
  76033,    11.0016149,      1
  76088,    11.0208250,      1
  76105,    11.0267660,      1
  76106,    11.0271156,      1
  76113,    11.0295624,      1
  76117,    11.0309607,      1
  76120,    11.0320095,      1
  76123,    11.0330583,      2
  76126,    11.0341072,      2
  76136,    11.0376039,      1
  76146,    11.0411011,      1
  76147,    11.0414508,      1
  76505,    11.1670176,      1
  78204,    11.7726134,      1
  78704,    11.9538800,      1
  78770,    11.9779107,      1
  78776,    11.9800965,      1
  78790,    11.9851974,      1
  78797,    11.9877483,      2
  78810,    11.9924864,      1
  78812,    11.9932155,      2
  78817,    11.9950381,      1
  78818,    11.9954027,      1
  78824,    11.9975901,      1
  78825,    11.9979546,      1
  78827,    11.9986838,      1
  78830,    11.9997776,      2
  78833,    12.0008715,      2
  78834,    12.0012362,      1
  78836,    12.0019654,      2
  78838,    12.0026948,      1
  78839,    12.0030594,      1
  78840,    12.0034241,      1
  78841,    12.0037888,      1
  78842,    12.0041534,      3
  78843,    12.0045181,      3
  78844,    12.0048828,      2
  78846,    12.0056122,      1
  78847,    12.0059769,      1
  78848,    12.0063416,      2
  78850,    12.0070711,      5
  78851,    12.0074358,      1
  78852,    12.0078005,      4
  78853,    12.0081653,      1
  78854,    12.0085300,      4
  78855,    12.0088948,      2
  78856,    12.0092595,      5
  78857,    12.0096243,      6
  78858,    12.0099891,      4
  78859,    12.0103538,      1
  78860,    12.0107186,      3
  78861,    12.0110834,      2
  78862,    12.0114482,      2
  78863,    12.0118130,      5
  78864,    12.0121778,      3
  78865,    12.0125426,      4
  78866,    12.0129074,      4
  78867,    12.0132722,      3
  78868,    12.0136371,      3
  78869,    12.0140019,      3
  78870,    12.0143667,      3
  78871,    12.0147316,      5
  78872,    12.0150964,      4
  78873,    12.0154613,      2
  78874,    12.0158261,      6
  78875,    12.0161910,      5
  78876,    12.0165558,      6
  78877,    12.0169207,      4
  78878,    12.0172856,     11
  78879,    12.0176505,     14
  78880,    12.0180154,      2
  78881,    12.0183803,      6
  78882,    12.0187452,      8
  78883,    12.0191101,      9
  78884,    12.0194750,     15
  78885,    12.0198399,      6
  78886,    12.0202048,      8
  78887,    12.0205698,     11
  78888,    12.0209347,     14
  78889,    12.0212996,     10
  78890,    12.0216646,     20
  78891,    12.0220295,     13
  78892,    12.0223945,     23
  78893,    12.0227594,     23
  78894,    12.0231244,     20
  78895,    12.0234894,     18
  78896,    12.0238544,     17
  78897,    12.0242194,     16
  78898,    12.0245843,     19
  78899,    12.0249493,     18
  78900,    12.0253143,     22
  78901,    12.0256793,     21
  78902,    12.0260444,     11
  78903,    12.0264094,     12
  78904,    12.0267744,      8
  78905,    12.0271394,      8
  78906,    12.0275045,      6
  78907,    12.0278695,      5
  78908,    12.0282345,      4
  78909,    12.0285996,      3
  78910,    12.0289647,      1
  78911,    12.0293297,      6
  78912,    12.0296948,      1
  78913,    12.0300599,      2
  78914,    12.0304249,      4
  78915,    12.0307900,      1
  78916,    12.0311551,      2
  78918,    12.0318853,      2
  78923,    12.0337109,      1
  78927,    12.0351715,      1
  78929,    12.0359018,      1
  78930,    12.0362669,      1
  78932,    12.0369973,      1
  78934,    12.0377277,      1
  78943,    12.0410146,      1
  78944,    12.0413799,      1
  78948,    12.0428409,      1
  78954,    12.0450326,      1
  78958,    12.0464939,      2
  78969,    12.0505128,      1
  78971,    12.0512436,      1
  78978,    12.0538015,      1
  78992,    12.0589181,      1
  79003,    12.0629391,      1
  79090,    12.0947650,      1
  79247,    12.1523041,      1
  79305,    12.1735952,      1
  79400,    12.2085087,      1
  79430,    12.2195444,      1
  79527,    12.2552606,      1
  79535,    12.2582086,      1
  79547,    12.2626312,      1
  80690,    12.6875456,      1
  80694,    12.6890453,      1
  80777,    12.7201845,      1
  80822,    12.7370832,      1
  80835,    12.7419671,      1
  80934,    12.7791908,      1
  80963,    12.7901050,      1
  81163,    12.8655022,      1
  81456,    12.9763590,      1
  81472,    12.9824263,      1
  81477,    12.9843227,      1
  81503,    12.9941858,      1
  81517,    12.9994983,      1
  81518,    12.9998778,      1
  81519,    13.0002573,      1
  81522,    13.0013958,      1
  81530,    13.0044322,      1
  81532,    13.0051914,      1
  81534,    13.0059506,      2
  81538,    13.0074690,      2
  81547,    13.0108858,      1
  81549,    13.0116451,      1
  81550,    13.0120248,      1
  81551,    13.0124045,      1
  81552,    13.0127842,      1
  81553,    13.0131639,      2
  81556,    13.0143030,      2
  81558,    13.0150624,      1
  81561,    13.0162016,      1
  81563,    13.0169611,      3
  81565,    13.0177207,      1
  81566,    13.0181004,      4
  81567,    13.0184802,      3
  81568,    13.0188600,      2
  81569,    13.0192398,      5
  81571,    13.0199994,      4
  81572,    13.0203792,      1
  81576,    13.0218984,      3
  81577,    13.0222783,      3
  81578,    13.0226581,      3
  81579,    13.0230379,      1
  81580,    13.0234178,      2
  81582,    13.0241775,      2
  81583,    13.0245574,      3
  81584,    13.0249372,      2
  81585,    13.0253171,      5
  81586,    13.0256970,      5
  81587,    13.0260769,      2
  81588,    13.0264568,      6
  81589,    13.0268367,      4
  81590,    13.0272166,      7
  81591,    13.0275965,     10
  81592,    13.0279764,      5
  81593,    13.0283563,     11
  81594,    13.0287362,     15
  81595,    13.0291162,     11
  81596,    13.0294961,      9
  81597,    13.0298760,      9
  81598,    13.0302560,     14
  81599,    13.0306359,     12
  81600,    13.0310159,     17
  81601,    13.0313959,     21
  81602,    13.0317758,      9
  81603,    13.0321558,     16
  81604,    13.0325358,     12
  81605,    13.0329158,     12
  81606,    13.0332957,     14
  81607,    13.0336757,     13
  81608,    13.0340557,     10
  81609,    13.0344358,     12
  81610,    13.0348158,      9
  81611,    13.0351958,      5
  81612,    13.0355758,     16
  81613,    13.0359558,      6
  81614,    13.0363359,      8
  81615,    13.0367159,      9
  81617,    13.0374760,      1
  81618,    13.0378561,      1
  81619,    13.0382361,      1
  81622,    13.0393764,      1
  81626,    13.0408967,      1
  81627,    13.0412768,      2
  81628,    13.0416569,      1
  81630,    13.0424172,      1
  81632,    13.0431775,      1
  81633,    13.0435576,      1
  81638,    13.0454584,      1
  81642,    13.0469791,      1
  81644,    13.0477395,      1
  81694,    13.0667566,      1
  81697,    13.0678981,      1
  81718,    13.0758898,      1
  81733,    13.0815996,      1
  81744,    13.0857876,      1
  81998,    13.1826788,      1
  82029,    13.1945286,      1
  82072,    13.2109742,      1
  82074,    13.2117394,      1
  82093,    13.2190095,      1
  82095,    13.2197749,      1
  82142,    13.2377680,      1
  82169,    13.2481101,      1
  83417,    13.7305481,      1
  83850,    13.8999484,      1
  84095,    13.9962586,      1
  84114,    14.0037415,      1
  84115,    14.0041353,      1
  84121,    14.0064988,      1
  84123,    14.0072867,      3
  84124,    14.0076806,      1
  84133,    14.0112263,      1
  84140,    14.0139844,      1
  84151,    14.0183190,      1
  84153,    14.0191072,      2
  84155,    14.0198955,      1
  84157,    14.0206837,      1
  84161,    14.0222602,      1
  84163,    14.0230485,      2
  84164,    14.0234427,      2
  84168,    14.0250194,      1
  84170,    14.0258078,      1
  84171,    14.0262020,      1
  84172,    14.0265962,      1
  84175,    14.0277788,      1
  84176,    14.0281731,      1
  84177,    14.0285673,      1
  84178,    14.0289615,      1
  84179,    14.0293558,      2
  84180,    14.0297500,      4
  84181,    14.0301443,      4
  84182,    14.0305385,      2
  84183,    14.0309328,      5
  84184,    14.0313271,      9
  84185,    14.0317214,      1
  84186,    14.0321156,      6
  84187,    14.0325099,      5
  84188,    14.0329042,      5
  84189,    14.0332985,      8
  84190,    14.0336928,      9
  84191,    14.0340871,     12
  84192,    14.0344815,      7
  84193,    14.0348758,      9
  84194,    14.0352701,     11
  84195,    14.0356644,     11
  84196,    14.0360588,     14
  84197,    14.0364531,     20
  84198,    14.0368475,     19
  84199,    14.0372418,     23
  84200,    14.0376362,     27
  84201,    14.0380305,     35
  84202,    14.0384249,     30
  84203,    14.0388193,     43
  84204,    14.0392137,     29
  84205,    14.0396081,     31
  84206,    14.0400025,     42
  84207,    14.0403969,     33
  84208,    14.0407913,     42
  84209,    14.0411857,     38
  84210,    14.0415801,     33
  84211,    14.0419745,     24
  84212,    14.0423689,     27
  84213,    14.0427634,     32
  84214,    14.0431578,     34
  84215,    14.0435523,     15
  84216,    14.0439467,     20
  84217,    14.0443412,     13
  84218,    14.0447356,     10
  84219,    14.0451301,     10
  84220,    14.0455246,     11
  84221,    14.0459190,      9
  84222,    14.0463135,      2
  84223,    14.0467080,      2
  84224,    14.0471025,      1
  84225,    14.0474970,      2
  84226,    14.0478915,      3
  84227,    14.0482860,      6
  84228,    14.0486805,      6
  84229,    14.0490750,      2
  84231,    14.0498641,      1
  84233,    14.0506532,      1
  84234,    14.0510477,      1
  84235,    14.0514423,      2
  84237,    14.0522314,      1
  84245,    14.0553881,      2
  84250,    14.0573613,      1
  84256,    14.0597292,      1
  84266,    14.0636762,      1
  84272,    14.0660447,      1
  84273,    14.0664394,      1
  84277,    14.0680186,      1
  84286,    14.0715719,      1
  84302,    14.0778900,      1
  84310,    14.0810496,      1
  84375,    14.1067345,      1
  84405,    14.1185970,      1
  84468,    14.1435244,      1
  84507,    14.1589667,      1
  84550,    14.1760025,      1
  84613,    14.2009805,      1
  84640,    14.2116921,      1
  84642,    14.2124857,      1
  84678,    14.2267745,      1
  85171,    14.4231740,      1
  85919,    14.7237306,      1
  86038,    14.7718322,      1
  86090,    14.7928760,      1
  86167,    14.8240645,      1
  86452,    14.9397883,      1
  86510,    14.9633942,      1
  86620,    15.0082152,      1
  86622,    15.0090308,      1
  86623,    15.0094386,      2
  86624,    15.0098464,      1
  86626,    15.0106619,      2
  86629,    15.0118854,      1
  86631,    15.0127010,      1
  86636,    15.0147402,      1
  86643,    15.0175954,      1
  86662,    15.0253464,      1
  86681,    15.0330994,      1
  86684,    15.0343238,      1
  86686,    15.0351400,      1
  86688,    15.0359563,      1
  86691,    15.0371808,      1
  86694,    15.0384053,      1
  86695,    15.0388135,      1
  86696,    15.0392216,      2
  86697,    15.0396298,      3
  86698,    15.0400380,      2
  86699,    15.0404462,      1
  86700,    15.0408544,      5
  86701,    15.0412627,      4
  86702,    15.0416709,      2
  86703,    15.0420791,      8
  86704,    15.0424873,      7
  86705,    15.0428956,      1
  86706,    15.0433038,      8
  86707,    15.0437121,      9
  86708,    15.0441203,      8
  86709,    15.0445286,     16
  86710,    15.0449368,     18
  86711,    15.0453451,     25
  86712,    15.0457534,     41
  86713,    15.0461617,     42
  86714,    15.0465699,     62
  86715,    15.0469782,     64
  86716,    15.0473865,     81
  86717,    15.0477948,     86
  86718,    15.0482031,     82
  86719,    15.0486115,    105
  86720,    15.0490198,    121
  86721,    15.0494281,    109
  86722,    15.0498364,     92
  86723,    15.0502448,     84
  86724,    15.0506531,     72
  86725,    15.0510615,     56
  86726,    15.0514698,     57
  86727,    15.0518782,     36
  86728,    15.0522865,     40
  86729,    15.0526949,     34
  86730,    15.0531033,     27
  86731,    15.0535117,     18
  86732,    15.0539200,     17
  86733,    15.0543284,      8
  86734,    15.0547368,     12
  86735,    15.0551452,      2
  86736,    15.0555536,      6
  86737,    15.0559621,      5
  86738,    15.0563705,      5
  86739,    15.0567789,      3
  86740,    15.0571873,      3
  86741,    15.0575958,      1
  86742,    15.0580042,      2
  86743,    15.0584127,      2
  86746,    15.0596380,      1
  86747,    15.0600465,      1
  86749,    15.0608635,      1
  86750,    15.0612719,      1
  86751,    15.0616804,      1
  86752,    15.0620889,      1
  86757,    15.0641315,      2
  86758,    15.0645400,      1
  86760,    15.0653571,      1
  86765,    15.0673999,      1
  86766,    15.0678085,      2
  86770,    15.0694428,      1
  86780,    15.0735291,      1
  86783,    15.0747551,      2
  86786,    15.0759811,      1
  86791,    15.0780246,      1
  86796,    15.0800683,      1
  86814,    15.0874266,      1
  86832,    15.0947866,      1
  86841,    15.0984673,      1
  86899,    15.1221982,      1
  86963,    15.1484057,      1
  87006,    15.1660265,      1
  87214,    15.2514070,      1
  87215,    15.2518180,      1
  87240,    15.2620964,      1
  87309,    15.2904826,      1
  87597,    15.4092488,      1
  87777,    15.4837111,      1
  87885,    15.5284746,      1
  88200,    15.6594038,      1
  88604,    15.8281303,      1
  88989,    15.9897630,      1
  89026,    16.0053398,      2
  89029,    16.0066031,      1
  89040,    16.0112356,      1
  89058,    16.0188177,      1
  89059,    16.0192389,      2
  89067,    16.0226094,      1
  89097,    16.0352516,      1
  89102,    16.0373591,      1
  89104,    16.0382021,      1
  89105,    16.0386237,      1
  89107,    16.0394667,      1
  89109,    16.0403098,      1
  89110,    16.0407314,      1
  89113,    16.0419961,      2
  89114,    16.0424177,      2
  89119,    16.0445257,      1
  89121,    16.0453689,      2
  89128,    16.0483204,      1
  89129,    16.0487421,      1
  89132,    16.0500071,      1
  89134,    16.0508505,      2
  89135,    16.0512722,      2
  89137,    16.0521156,      1
  89138,    16.0525373,      3
  89139,    16.0529590,      1
  89140,    16.0533807,      1
  89141,    16.0538025,      1
  89142,    16.0542242,      2
  89144,    16.0550677,      1
  89147,    16.0563330,      3
  89150,    16.0575983,      2
  89151,    16.0580201,      2
  89153,    16.0588637,      1
  89154,    16.0592855,      1
  89155,    16.0597073,      1
  89157,    16.0605509,      1
  89162,    16.0626601,      1
  89281,    16.1128994,      1
  89329,    16.1331863,      1
  89367,    16.1492557,      1
  89380,    16.1547550,      1
  89395,    16.1611015,      1
  89551,    16.2271788,      1
  89600,    16.2479617,      1
  89640,    16.2649371,      1
  89691,    16.2865937,      1
  90137,    16.4765966,      1
  90212,    16.5086560,      1
  90242,    16.5214885,      1
  91326,    16.9885135,      1
  91410,    17.0249754,      1
  91421,    17.0297530,      1
  91431,    17.0340969,      1
  91442,    17.0388759,      1
  91448,    17.0414829,      1
  91459,    17.0462628,      1
  91461,    17.0471320,      2
  91465,    17.0488704,      2
  91466,    17.0493050,      1
  91468,    17.0501742,      1
  91469,    17.0506088,      2
  91470,    17.0510435,      1
  91471,    17.0514781,      1
  91472,    17.0519128,      4
  91473,    17.0523474,      1
  91474,    17.0527821,      1
  91475,    17.0532167,      1
  91476,    17.0536514,      2
  91477,    17.0540861,      2
  91480,    17.0553901,      1
  91481,    17.0558248,      2
  91482,    17.0562595,      1
  91484,    17.0571289,      1
  91485,    17.0575636,      2
  91489,    17.0593025,      1
  91564,    17.0919236,      1
  91567,    17.0932291,      1
  92842,    17.6525763,      1
  93021,    17.7318251,      1
  93325,    17.8668220,      1
  93745,    18.0541730,      1
  93746,    18.0546203,      1
  93747,    18.0550675,      1
  93749,    18.0559620,      1
  93752,    18.0573038,      1
  93753,    18.0577511,      1
  93754,    18.0581984,      1
  93755,    18.0586457,      6
  93756,    18.0590930,      4
  93757,    18.0595403,      5
  93758,    18.0599876,      6
  93759,    18.0604349,     12
  93760,    18.0608822,      3
  93761,    18.0613295,      5
  93762,    18.0617769,      6
  93763,    18.0622242,      5
  93764,    18.0626715,      5
  93765,    18.0631189,      4
  93766,    18.0635662,      1
  93767,    18.0640136,      4
  93768,    18.0644609,      2
  93770,    18.0653557,      1
  93772,    18.0662504,      1
  93773,    18.0666978,      1
  93774,    18.0671452,      1
  93776,    18.0680400,      1
  93777,    18.0684875,      1
  93778,    18.0689349,      1
  93790,    18.0743043,      2
  93803,    18.0801221,      1
  93804,    18.0805697,      1
  93811,    18.0837027,      1
  93830,    18.0922082,      1
  93860,    18.1056419,      1
  94279,    18.2937875,      1
  94395,    18.3460474,      1
  94593,    18.4354219,      1
  95153,    18.6893739,      1
  95834,    19.0005385,      1
  95883,    19.0230268,      2
  95885,    19.0239449,      1
  95886,    19.0244040,      2
  95891,    19.0266996,      1
  95892,    19.0271587,      1
  95893,    19.0276178,      1
  95895,    19.0285361,      1
  95904,    19.0326687,      1
  95918,    19.0390980,      1
  95922,    19.0409351,      2
  95923,    19.0413944,      1
  95925,    19.0423130,      4
  95926,    19.0427724,      5
  95927,    19.0432317,      4
  95928,    19.0436910,      1
  95929,    19.0441503,      4
  95930,    19.0446097,      2
  95932,    19.0455284,      1
  95933,    19.0459877,      2
  95936,    19.0473658,      2
  95937,    19.0478252,      2
  95939,    19.0487440,      1
  95942,    19.0501222,      1
  95944,    19.0510410,      1
  95945,    19.0515004,      1
  95951,    19.0542571,      1
  96070,    19.1089717,      1
  96091,    19.1186354,      1
  96147,    19.1444171,      1
  96158,    19.1494834,      1
  96270,    19.2011058,      1
  96315,    19.2218665,      1
  96471,    19.2939238,      1
  96597,    19.3522223,      1
  96630,    19.3675055,      1
  96843,    19.4662967,      1
  97025,    19.5509090,      1
  97139,    19.6040014,      1
  97455,    19.7515460,      1
  97814,    19.9198391,      1
